PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
649dba79b97070557ebe3d0b,image-to-prompt,0,2,6,"Help me create an image of a man and a woman sitting in an office setting, sitting side by side on a desk each but the desks are independent, just next to each other. The desks are white with black legs, they're sitting in front of two desktop screens in front of them and there are windows on the wall in front of them, the light comes in through the windows, the woman has long black hair and there's also a table lamp next to each of them on the desk, there's also a small potted plant between them on the desk, they're sitting on office or gamer chairs. The style is minimalistic and modern as a whole, lots of light colors and natural light coming in.","[0,73];[273,319]","[168,202];[515,556]",0,1756266983067,1756266983279,Shift,16, weekly, physical-keyboard
649dba79b97070557ebe3d0b,image-to-prompt,0,2,6,"Help me create an image of a man and a woman sitting in an office setting, sitting side by side on a desk each but the desks are independent, just next to each other. The desks are white with black legs, they're sitting in front of two desktop screens in front of them and there are windows on the wall in front of them, the light comes in through the windows, the woman has long black hair and there's also a table lamp next to each of them on the desk, there's also a small potted plant between them on the desk, they're sitting on office or gamer chairs. The style is minimalistic and modern as a whole, lots of light colors and natural light coming in.","[0,73];[273,319]","[168,202];[515,556]",1,1756266983218,1756266983331,H,72, weekly, physical-keyboard
649dba79b97070557ebe3d0b,image-to-prompt,0,2,6,"Help me create an image of a man and a woman sitting in an office setting, sitting side by side on a desk each but the desks are independent, just next to each other. The desks are white with black legs, they're sitting in front of two desktop screens in front of them and there are windows on the wall in front of them, the light comes in through the windows, the woman has long black hair and there's also a table lamp next to each of them on the desk, there's also a small potted plant between them on the desk, they're sitting on office or gamer chairs. The style is minimalistic and modern as a whole, lots of light colors and natural light coming in.","[0,73];[273,319]","[168,202];[515,556]",2,1756266983440,1756266983578,e,69, weekly, physical-keyboard
649dba79b97070557ebe3d0b,image-to-prompt,0,2,6,"Help me create an image of a man and a woman sitting in an office setting, sitting side by side on a desk each but the desks are independent, just next to each other. The desks are white with black legs, they're sitting in front of two desktop screens in front of them and there are windows on the wall in front of them, the light comes in through the windows, the woman has long black hair and there's also a table lamp next to each of them on the desk, there's also a small potted plant between them on the desk, they're sitting on office or gamer chairs. The style is minimalistic and modern as a whole, lots of light colors and natural light coming in.","[0,73];[273,319]","[168,202];[515,556]",3,1756266983544,1756266983610,l,76, weekly, physical-keyboard
649dba79b97070557ebe3d0b,image-to-prompt,0,2,6,"Help me create an image of a man and a woman sitting in an office setting, sitting side by side on a desk each but the desks are independent, just next to each other. The desks are white with black legs, they're sitting in front of two desktop screens in front of them and there are windows on the wall in front of them, the light comes in through the windows, the woman has long black hair and there's also a table lamp next to each of them on the desk, there's also a small potted plant between them on the desk, they're sitting on office or gamer chairs. The style is minimalistic and modern as a whole, lots of light colors and natural light coming in.","[0,73];[273,319]","[168,202];[515,556]",4,1756266983743,1756266983881,p,80, weekly, physical-keyboard
649dba79b97070557ebe3d0b,image-to-prompt,0,2,6,"Help me create an image of a man and a woman sitting in an office setting, sitting side by side on a desk each but the desks are independent, just next to each other. The desks are white with black legs, they're sitting in front of two desktop screens in front of them and there are windows on the wall in front of them, the light comes in through the windows, the woman has long black hair and there's also a table lamp next to each of them on the desk, there's also a small potted plant between them on the desk, they're sitting on office or gamer chairs. The style is minimalistic and modern as a whole, lots of light colors and natural light coming in.","[0,73];[273,319]","[168,202];[515,556]",5,1756266983889,1756266984038, ,32, weekly, physical-keyboard
649dba79b97070557ebe3d0b,image-to-prompt,0,2,6,"Help me create an image of a man and a woman sitting in an office setting, sitting side by side on a desk each but the desks are independent, just next to each other. The desks are white with black legs, they're sitting in front of two desktop screens in front of them and there are windows on the wall in front of them, the light comes in through the windows, the woman has long black hair and there's also a table lamp next to each of them on the desk, there's also a small potted plant between them on the desk, they're sitting on office or gamer chairs. The style is minimalistic and modern as a whole, lots of light colors and natural light coming in.","[0,73];[273,319]","[168,202];[515,556]",6,1756266984016,1756266984122,m,77, weekly, physical-keyboard
649dba79b97070557ebe3d0b,image-to-prompt,0,2,6,"Help me create an image of a man and a woman sitting in an office setting, sitting side by side on a desk each but the desks are independent, just next to each other. The desks are white with black legs, they're sitting in front of two desktop screens in front of them and there are windows on the wall in front of them, the light comes in through the windows, the woman has long black hair and there's also a table lamp next to each of them on the desk, there's also a small potted plant between them on the desk, they're sitting on office or gamer chairs. The style is minimalistic and modern as a whole, lots of light colors and natural light coming in.","[0,73];[273,319]","[168,202];[515,556]",7,1756266984065,1756266984207,e,69, weekly, physical-keyboard
649dba79b97070557ebe3d0b,image-to-prompt,0,2,6,"Help me create an image of a man and a woman sitting in an office setting, sitting side by side on a desk each but the desks are independent, just next to each other. The desks are white with black legs, they're sitting in front of two desktop screens in front of them and there are windows on the wall in front of them, the light comes in through the windows, the woman has long black hair and there's also a table lamp next to each of them on the desk, there's also a small potted plant between them on the desk, they're sitting on office or gamer chairs. The style is minimalistic and modern as a whole, lots of light colors and natural light coming in.","[0,73];[273,319]","[168,202];[515,556]",8,1756266984200,1756266984306, ,32, weekly, physical-keyboard
649dba79b97070557ebe3d0b,image-to-prompt,0,2,6,"Help me create an image of a man and a woman sitting in an office setting, sitting side by side on a desk each but the desks are independent, just next to each other. The desks are white with black legs, they're sitting in front of two desktop screens in front of them and there are windows on the wall in front of them, the light comes in through the windows, the woman has long black hair and there's also a table lamp next to each of them on the desk, there's also a small potted plant between them on the desk, they're sitting on office or gamer chairs. The style is minimalistic and modern as a whole, lots of light colors and natural light coming in.","[0,73];[273,319]","[168,202];[515,556]",9,1756266984375,1756266984483,c,67, weekly, physical-keyboard
