PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",0,1756281565277,1756281565285,c,67, daily, physical-keyboard,0,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",1,1756281565470,1756281565550,r,82, daily, physical-keyboard,1,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",2,1756281565519,1756281565630,e,69, daily, physical-keyboard,2,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",3,1756281565617,1756281565753,a,65, daily, physical-keyboard,3,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",4,1756281565693,1756281565805,t,84, daily, physical-keyboard,4,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",5,1756281565774,1756281565867,e,69, daily, physical-keyboard,5,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",6,1756281565952,1756281566059, ,32, daily, physical-keyboard,6,1,0,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",7,1756281566077,1756281566159,a,65, daily, physical-keyboard,7,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",8,1756281566240,1756281566381,n,78, daily, physical-keyboard,8,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",9,1756281566389,1756281566483, ,32, daily, physical-keyboard,9,1,0,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",10,1756281566569,1756281566601,i,73, daily, physical-keyboard,10,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",11,1756281566692,1756281566805,m,77, daily, physical-keyboard,11,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",12,1756281566789,1756281566876,a,65, daily, physical-keyboard,12,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",13,1756281566865,1756281566952,g,71, daily, physical-keyboard,13,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",14,1756281566967,1756281567062,e,69, daily, physical-keyboard,14,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",15,1756281567067,1756281567164, ,32, daily, physical-keyboard,15,1,0,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",16,1756281569162,1756281569243,o,79, daily, physical-keyboard,16,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",17,1756281569292,1756281569353,f,70, daily, physical-keyboard,17,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",18,1756281569387,1756281569476, ,32, daily, physical-keyboard,18,1,0,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",19,1756281569498,1756281569556,a,65, daily, physical-keyboard,19,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",20,1756281569575,1756281569674, ,32, daily, physical-keyboard,26,1,0,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",21,1756281570840,1756281570928,w,87, daily, physical-keyboard,27,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",22,1756281570931,1756281570980,o,79, daily, physical-keyboard,28,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",23,1756281571082,1756281571155,m,77, daily, physical-keyboard,29,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",24,1756281571158,1756281571236,a,65, daily, physical-keyboard,30,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",25,1756281571244,1756281571341,n,78, daily, physical-keyboard,31,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",26,1756281571942,1756281572009, ,32, daily, physical-keyboard,32,1,0,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",27,1756281572534,1756281572634,w,87, daily, physical-keyboard,33,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",28,1756281572714,1756281572850,e,69, daily, physical-keyboard,34,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",29,1756281572798,1756281572889,a,65, daily, physical-keyboard,35,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",30,1756281572839,1756281572928,r,82, daily, physical-keyboard,36,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",31,1756281572947,1756281573006,i,73, daily, physical-keyboard,37,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",32,1756281573065,1756281573159,n,78, daily, physical-keyboard,38,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",33,1756281573162,1756281573234,g,71, daily, physical-keyboard,39,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",34,1756281573236,1756281573320, ,32, daily, physical-keyboard,40,1,0,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",35,1756281573322,1756281573413,a,65, daily, physical-keyboard,41,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",36,1756281573404,1756281573487, ,32, daily, physical-keyboard,42,1,0,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",37,1756281573541,1756281573607,b,66, daily, physical-keyboard,43,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",38,1756281573631,1756281573710,l,76, daily, physical-keyboard,44,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",39,1756281573803,1756281573860,u,85, daily, physical-keyboard,45,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",40,1756281573907,1756281573970,e,69, daily, physical-keyboard,46,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",41,1756281574362,1756281574454, ,32, daily, physical-keyboard,47,1,0,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",42,1756281574479,1756281574524,d,68, daily, physical-keyboard,48,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",43,1756281574604,1756281574719,r,82, daily, physical-keyboard,49,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",44,1756281574671,1756281574750,e,69, daily, physical-keyboard,50,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",45,1756281574847,1756281574897,s,83, daily, physical-keyboard,51,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",46,1756281574972,1756281575049,s,83, daily, physical-keyboard,52,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",47,1756281575294,1756281575380,",",188, daily, physical-keyboard,53,1,0,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",48,1756281575369,1756281575447, ,32, daily, physical-keyboard,54,1,0,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",49,1756281575503,1756281575577,s,83, daily, physical-keyboard,55,0,1,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",50,1756281575581,1756281575646,i,73, daily, physical-keyboard,56,0,1,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",51,1756281575692,1756281575741,t,84, daily, physical-keyboard,57,0,1,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",52,1756281575805,1756281575864,t,84, daily, physical-keyboard,58,0,1,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",53,1756281575857,1756281575921,i,73, daily, physical-keyboard,59,0,1,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",54,1756281575998,1756281576123,n,78, daily, physical-keyboard,60,0,1,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",55,1756281576094,1756281576153,g,71, daily, physical-keyboard,61,0,1,1
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",56,1756281576143,1756281576259, ,32, daily, physical-keyboard,62,0,1,0
60efc4347ae709f7f3dd8b04,prompt-to-image,1,4,2,"create an image of a young woman wearing a blue dress, sitting on the beach, sunny day, blue sky, the woman looks happy","[0,54];[77,119]","[55,75]",57,1756281576262,1756281576331,o,79, daily, physical-keyboard,63,0,1,1
