PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,WORD
60984a1b0cce76d16c4ca781,image-to-prompt,0,2,6,"create an image of a modern, bright ofice with two people sitting at separate desks, viewed from behind, each person is working on a compute, and the office has large windows letting in light and desk lamps","[0,127]","[157,206]",0,1756238857383,1756238857487,c,67, weekly, physical-keyboard,0,1
60984a1b0cce76d16c4ca781,image-to-prompt,0,2,6,"create an image of a modern, bright ofice with two people sitting at separate desks, viewed from behind, each person is working on a compute, and the office has large windows letting in light and desk lamps","[0,127]","[157,206]",1,1756238857799,1756238857919,r,82, weekly, physical-keyboard,1,1
60984a1b0cce76d16c4ca781,image-to-prompt,0,2,6,"create an image of a modern, bright ofice with two people sitting at separate desks, viewed from behind, each person is working on a compute, and the office has large windows letting in light and desk lamps","[0,127]","[157,206]",2,1756238857855,1756238857951,e,69, weekly, physical-keyboard,2,1
60984a1b0cce76d16c4ca781,image-to-prompt,0,2,6,"create an image of a modern, bright ofice with two people sitting at separate desks, viewed from behind, each person is working on a compute, and the office has large windows letting in light and desk lamps","[0,127]","[157,206]",3,1756238858063,1756238858159,a,65, weekly, physical-keyboard,3,1
60984a1b0cce76d16c4ca781,image-to-prompt,0,2,6,"create an image of a modern, bright ofice with two people sitting at separate desks, viewed from behind, each person is working on a compute, and the office has large windows letting in light and desk lamps","[0,127]","[157,206]",4,1756238858271,1756238858359,t,84, weekly, physical-keyboard,4,1
60984a1b0cce76d16c4ca781,image-to-prompt,0,2,6,"create an image of a modern, bright ofice with two people sitting at separate desks, viewed from behind, each person is working on a compute, and the office has large windows letting in light and desk lamps","[0,127]","[157,206]",5,1756238858663,1756238858767,e,69, weekly, physical-keyboard,5,1
60984a1b0cce76d16c4ca781,image-to-prompt,0,2,6,"create an image of a modern, bright ofice with two people sitting at separate desks, viewed from behind, each person is working on a compute, and the office has large windows letting in light and desk lamps","[0,127]","[157,206]",6,1756238858775,1756238858879, ,32, weekly, physical-keyboard,6,0
60984a1b0cce76d16c4ca781,image-to-prompt,0,2,6,"create an image of a modern, bright ofice with two people sitting at separate desks, viewed from behind, each person is working on a compute, and the office has large windows letting in light and desk lamps","[0,127]","[157,206]",7,1756238859295,1756238859399,a,65, weekly, physical-keyboard,7,1
60984a1b0cce76d16c4ca781,image-to-prompt,0,2,6,"create an image of a modern, bright ofice with two people sitting at separate desks, viewed from behind, each person is working on a compute, and the office has large windows letting in light and desk lamps","[0,127]","[157,206]",8,1756238859431,1756238859527,n,78, weekly, physical-keyboard,8,1
60984a1b0cce76d16c4ca781,image-to-prompt,0,2,6,"create an image of a modern, bright ofice with two people sitting at separate desks, viewed from behind, each person is working on a compute, and the office has large windows letting in light and desk lamps","[0,127]","[157,206]",9,1756238859599,1756238859679, ,32, weekly, physical-keyboard,9,0
