PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
65f1ee12589aa15061efa22a,image-to-prompt,0,0,5,"This image captures two colleagues, a male and a female, working in an open office space. The office space is a modern design with fancy chairs, elegant table, desktops, focus lights, minimalistic decorations, coffee cups, and pen holder tins. Right next to the table, there are file cabinets for storing files. The room is well lit with natural light from two big windows that face the open side of the high rise bulding on which this office space is located. The two workmates are dressed elegantly and professionally and seem to be seated working on their desktops. There are some files open on each of their desktop which they are focussed on. On the far end of the office, there is a sofa which appears to be some sort of waiting space.","[0,568]","[569,742]",0,1756221498294,1756221498407,CapsLock,20, daily, physical-keyboard,-1
65f1ee12589aa15061efa22a,image-to-prompt,0,0,5,"This image captures two colleagues, a male and a female, working in an open office space. The office space is a modern design with fancy chairs, elegant table, desktops, focus lights, minimalistic decorations, coffee cups, and pen holder tins. Right next to the table, there are file cabinets for storing files. The room is well lit with natural light from two big windows that face the open side of the high rise bulding on which this office space is located. The two workmates are dressed elegantly and professionally and seem to be seated working on their desktops. There are some files open on each of their desktop which they are focussed on. On the far end of the office, there is a sofa which appears to be some sort of waiting space.","[0,568]","[569,742]",1,1756221498494,1756221498569,T,84, daily, physical-keyboard,0
65f1ee12589aa15061efa22a,image-to-prompt,0,0,5,"This image captures two colleagues, a male and a female, working in an open office space. The office space is a modern design with fancy chairs, elegant table, desktops, focus lights, minimalistic decorations, coffee cups, and pen holder tins. Right next to the table, there are file cabinets for storing files. The room is well lit with natural light from two big windows that face the open side of the high rise bulding on which this office space is located. The two workmates are dressed elegantly and professionally and seem to be seated working on their desktops. There are some files open on each of their desktop which they are focussed on. On the far end of the office, there is a sofa which appears to be some sort of waiting space.","[0,568]","[569,742]",2,1756221498616,1756221498705,CapsLock,20, daily, physical-keyboard,-1
65f1ee12589aa15061efa22a,image-to-prompt,0,0,5,"This image captures two colleagues, a male and a female, working in an open office space. The office space is a modern design with fancy chairs, elegant table, desktops, focus lights, minimalistic decorations, coffee cups, and pen holder tins. Right next to the table, there are file cabinets for storing files. The room is well lit with natural light from two big windows that face the open side of the high rise bulding on which this office space is located. The two workmates are dressed elegantly and professionally and seem to be seated working on their desktops. There are some files open on each of their desktop which they are focussed on. On the far end of the office, there is a sofa which appears to be some sort of waiting space.","[0,568]","[569,742]",3,1756221498698,1756221498769,h,72, daily, physical-keyboard,1
65f1ee12589aa15061efa22a,image-to-prompt,0,0,5,"This image captures two colleagues, a male and a female, working in an open office space. The office space is a modern design with fancy chairs, elegant table, desktops, focus lights, minimalistic decorations, coffee cups, and pen holder tins. Right next to the table, there are file cabinets for storing files. The room is well lit with natural light from two big windows that face the open side of the high rise bulding on which this office space is located. The two workmates are dressed elegantly and professionally and seem to be seated working on their desktops. There are some files open on each of their desktop which they are focussed on. On the far end of the office, there is a sofa which appears to be some sort of waiting space.","[0,568]","[569,742]",4,1756221499635,1756221499704,i,73, daily, physical-keyboard,2
65f1ee12589aa15061efa22a,image-to-prompt,0,0,5,"This image captures two colleagues, a male and a female, working in an open office space. The office space is a modern design with fancy chairs, elegant table, desktops, focus lights, minimalistic decorations, coffee cups, and pen holder tins. Right next to the table, there are file cabinets for storing files. The room is well lit with natural light from two big windows that face the open side of the high rise bulding on which this office space is located. The two workmates are dressed elegantly and professionally and seem to be seated working on their desktops. There are some files open on each of their desktop which they are focussed on. On the far end of the office, there is a sofa which appears to be some sort of waiting space.","[0,568]","[569,742]",5,1756221499753,1756221499875,s,83, daily, physical-keyboard,3
65f1ee12589aa15061efa22a,image-to-prompt,0,0,5,"This image captures two colleagues, a male and a female, working in an open office space. The office space is a modern design with fancy chairs, elegant table, desktops, focus lights, minimalistic decorations, coffee cups, and pen holder tins. Right next to the table, there are file cabinets for storing files. The room is well lit with natural light from two big windows that face the open side of the high rise bulding on which this office space is located. The two workmates are dressed elegantly and professionally and seem to be seated working on their desktops. There are some files open on each of their desktop which they are focussed on. On the far end of the office, there is a sofa which appears to be some sort of waiting space.","[0,568]","[569,742]",6,1756221499962,1756221500027, ,32, daily, physical-keyboard,4
65f1ee12589aa15061efa22a,image-to-prompt,0,0,5,"This image captures two colleagues, a male and a female, working in an open office space. The office space is a modern design with fancy chairs, elegant table, desktops, focus lights, minimalistic decorations, coffee cups, and pen holder tins. Right next to the table, there are file cabinets for storing files. The room is well lit with natural light from two big windows that face the open side of the high rise bulding on which this office space is located. The two workmates are dressed elegantly and professionally and seem to be seated working on their desktops. There are some files open on each of their desktop which they are focussed on. On the far end of the office, there is a sofa which appears to be some sort of waiting space.","[0,568]","[569,742]",7,1756221500444,1756221500496,i,73, daily, physical-keyboard,5
65f1ee12589aa15061efa22a,image-to-prompt,0,0,5,"This image captures two colleagues, a male and a female, working in an open office space. The office space is a modern design with fancy chairs, elegant table, desktops, focus lights, minimalistic decorations, coffee cups, and pen holder tins. Right next to the table, there are file cabinets for storing files. The room is well lit with natural light from two big windows that face the open side of the high rise bulding on which this office space is located. The two workmates are dressed elegantly and professionally and seem to be seated working on their desktops. There are some files open on each of their desktop which they are focussed on. On the far end of the office, there is a sofa which appears to be some sort of waiting space.","[0,568]","[569,742]",8,1756221500632,1756221500706,m,77, daily, physical-keyboard,6
65f1ee12589aa15061efa22a,image-to-prompt,0,0,5,"This image captures two colleagues, a male and a female, working in an open office space. The office space is a modern design with fancy chairs, elegant table, desktops, focus lights, minimalistic decorations, coffee cups, and pen holder tins. Right next to the table, there are file cabinets for storing files. The room is well lit with natural light from two big windows that face the open side of the high rise bulding on which this office space is located. The two workmates are dressed elegantly and professionally and seem to be seated working on their desktops. There are some files open on each of their desktop which they are focussed on. On the far end of the office, there is a sofa which appears to be some sort of waiting space.","[0,568]","[569,742]",9,1756221500820,1756221500938,a,65, daily, physical-keyboard,7
