PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",0,1756257101544,1756257101636,c,67, weekly, physical-keyboard,0
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",1,1756257101745,1756257101923,r,82, weekly, physical-keyboard,1
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",2,1756257102003,1756257102121,e,69, weekly, physical-keyboard,2
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",3,1756257102229,1756257102351,a,65, weekly, physical-keyboard,3
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",4,1756257102364,1756257102530,t,84, weekly, physical-keyboard,4
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",5,1756257102433,1756257102574,e,69, weekly, physical-keyboard,5
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",6,1756257102598,1756257102663, ,32, weekly, physical-keyboard,6
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",7,1756257102702,1756257102806,a,65, weekly, physical-keyboard,7
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",8,1756257102773,1756257102845, ,32, weekly, physical-keyboard,8
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",9,1756257103431,1756257103515,Backspace,8, weekly, physical-keyboard,8
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",10,1756257103622,1756257103705,n,78, weekly, physical-keyboard,8
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",11,1756257103709,1756257103860, ,32, weekly, physical-keyboard,9
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",12,1756257103834,1756257103902,i,73, weekly, physical-keyboard,10
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",13,1756257103992,1756257104064,m,77, weekly, physical-keyboard,11
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",14,1756257104020,1756257104127,a,65, weekly, physical-keyboard,12
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",15,1756257104147,1756257104282,g,71, weekly, physical-keyboard,13
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",16,1756257104194,1756257104313,e,69, weekly, physical-keyboard,14
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",17,1756257104299,1756257104363, ,32, weekly, physical-keyboard,15
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",18,1756257104507,1756257104592,o,79, weekly, physical-keyboard,16
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",19,1756257104580,1756257104686,f,70, weekly, physical-keyboard,17
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",20,1756257104703,1756257104766, ,32, weekly, physical-keyboard,18
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",21,1756257104793,1756257104902,t,84, weekly, physical-keyboard,19
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",22,1756257105040,1756257105154,w,87, weekly, physical-keyboard,20
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",23,1756257105197,1756257105278,o,79, weekly, physical-keyboard,21
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",24,1756257105345,1756257105480, ,32, weekly, physical-keyboard,22
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",25,1756257105710,1756257105797,p,80, weekly, physical-keyboard,23
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",26,1756257105806,1756257105915,e,69, weekly, physical-keyboard,24
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",27,1756257105867,1756257105962,r,82, weekly, physical-keyboard,25
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",28,1756257106271,1756257106399,Backspace,8, weekly, physical-keyboard,25
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",29,1756257106758,1756257106857,o,79, weekly, physical-keyboard,25
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",30,1756257106983,1756257107062,p,80, weekly, physical-keyboard,26
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",31,1756257107163,1756257107239,l,76, weekly, physical-keyboard,27
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",32,1756257107246,1756257107383,e,69, weekly, physical-keyboard,28
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",33,1756257107356,1756257107491, ,32, weekly, physical-keyboard,29
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",34,1756257109211,1756257109337,w,87, weekly, physical-keyboard,30
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",35,1756257109328,1756257109420,o,79, weekly, physical-keyboard,31
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",36,1756257109504,1756257109624,r,82, weekly, physical-keyboard,32
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",37,1756257109570,1756257109627,k,75, weekly, physical-keyboard,33
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",38,1756257109571,1756257109626,j,74, weekly, physical-keyboard,33
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",39,1756257109720,1756257109795,i,73, weekly, physical-keyboard,33
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",40,1756257110102,1756257110181,Backspace,8, weekly, physical-keyboard,33
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",41,1756257110278,1756257110352,Backspace,8, weekly, physical-keyboard,33
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",42,1756257110442,1756257110505,Backspace,8, weekly, physical-keyboard,33
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",43,1756257110680,1756257110721,i,73, weekly, physical-keyboard,33
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",44,1756257110910,1756257111000,Backspace,8, weekly, physical-keyboard,33
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",45,1756257111084,1756257111166,k,75, weekly, physical-keyboard,33
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",46,1756257111254,1756257111313,i,73, weekly, physical-keyboard,34
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",47,1756257111407,1756257111476,n,78, weekly, physical-keyboard,35
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",48,1756257111493,1756257111591,g,71, weekly, physical-keyboard,36
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",49,1756257111573,1756257111647, ,32, weekly, physical-keyboard,37
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",50,1756257111679,1756257111778,a,65, weekly, physical-keyboard,38
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",51,1756257111774,1756257111888,t,84, weekly, physical-keyboard,39
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",52,1756257111860,1756257111926, ,32, weekly, physical-keyboard,40
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",53,1756257111978,1756257112072,t,84, weekly, physical-keyboard,41
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",54,1756257112048,1756257112120,h,72, weekly, physical-keyboard,42
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",55,1756257112145,1756257112249,e,69, weekly, physical-keyboard,43
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",56,1756257112215,1756257112287, ,32, weekly, physical-keyboard,44
616f9519fb3906da76b8e173,image-to-prompt,0,3,2,"create an image of two people working at the office, we are looking from the back of them while theyre sitting at the computer. Make it realistic and also use a good ilumination of the scene.","[0,51];[60,89];[90,126];[128,145]","[155,191]",57,1756257112405,1756257112466,o,79, weekly, physical-keyboard,45
