PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
5accb373436f5500010037ee,image-to-prompt,0,3,2,"A man and a woman sitting in an office chair, their back to the camera, the man on the left, the women on the right. Both are looking a big PC monitor, placed on a modern desktop. They are in a modern office with a large window in fornt of each them","[0,44];[72,115]","[152,178]",0,1756246593625,1756246593882,Shift,16, daily, physical-keyboard,0,1,0,1,257.0,,,323.0
5accb373436f5500010037ee,image-to-prompt,0,3,2,"A man and a woman sitting in an office chair, their back to the camera, the man on the left, the women on the right. Both are looking a big PC monitor, placed on a modern desktop. They are in a modern office with a large window in fornt of each them","[0,44];[72,115]","[152,178]",1,1756246593837,1756246593948,A,65, daily, physical-keyboard,0,1,0,1,111.0,212.0,66.0,175.0
5accb373436f5500010037ee,image-to-prompt,0,3,2,"A man and a woman sitting in an office chair, their back to the camera, the man on the left, the women on the right. Both are looking a big PC monitor, placed on a modern desktop. They are in a modern office with a large window in fornt of each them","[0,44];[72,115]","[152,178]",2,1756246593948,1756246594012, ,32, daily, physical-keyboard,1,1,0,0,64.0,111.0,64.0,293.0
5accb373436f5500010037ee,image-to-prompt,0,3,2,"A man and a woman sitting in an office chair, their back to the camera, the man on the left, the women on the right. Both are looking a big PC monitor, placed on a modern desktop. They are in a modern office with a large window in fornt of each them","[0,44];[72,115]","[152,178]",3,1756246594179,1756246594241,m,77, daily, physical-keyboard,2,1,0,1,62.0,231.0,229.0,147.0
5accb373436f5500010037ee,image-to-prompt,0,3,2,"A man and a woman sitting in an office chair, their back to the camera, the man on the left, the women on the right. Both are looking a big PC monitor, placed on a modern desktop. They are in a modern office with a large window in fornt of each them","[0,44];[72,115]","[152,178]",4,1756246594272,1756246594326,a,65, daily, physical-keyboard,3,1,0,1,54.0,93.0,85.0,171.0
5accb373436f5500010037ee,image-to-prompt,0,3,2,"A man and a woman sitting in an office chair, their back to the camera, the man on the left, the women on the right. Both are looking a big PC monitor, placed on a modern desktop. They are in a modern office with a large window in fornt of each them","[0,44];[72,115]","[152,178]",5,1756246594392,1756246594443,n,78, daily, physical-keyboard,4,1,0,1,51.0,120.0,117.0,276.0
5accb373436f5500010037ee,image-to-prompt,0,3,2,"A man and a woman sitting in an office chair, their back to the camera, the man on the left, the women on the right. Both are looking a big PC monitor, placed on a modern desktop. They are in a modern office with a large window in fornt of each them","[0,44];[72,115]","[152,178]",6,1756246594589,1756246594668, ,32, daily, physical-keyboard,5,1,0,0,79.0,197.0,225.0,317.0
5accb373436f5500010037ee,image-to-prompt,0,3,2,"A man and a woman sitting in an office chair, their back to the camera, the man on the left, the women on the right. Both are looking a big PC monitor, placed on a modern desktop. They are in a modern office with a large window in fornt of each them","[0,44];[72,115]","[152,178]",7,1756246594827,1756246594906,a,65, daily, physical-keyboard,6,1,0,1,79.0,238.0,238.0,1084.0
5accb373436f5500010037ee,image-to-prompt,0,3,2,"A man and a woman sitting in an office chair, their back to the camera, the man on the left, the women on the right. Both are looking a big PC monitor, placed on a modern desktop. They are in a modern office with a large window in fornt of each them","[0,44];[72,115]","[152,178]",8,1756246595807,1756246595911,n,78, daily, physical-keyboard,7,1,0,1,104.0,980.0,1004.9999999999999,846.0
5accb373436f5500010037ee,image-to-prompt,0,3,2,"A man and a woman sitting in an office chair, their back to the camera, the man on the left, the women on the right. Both are looking a big PC monitor, placed on a modern desktop. They are in a modern office with a large window in fornt of each them","[0,44];[72,115]","[152,178]",9,1756246596574,1756246596653,d,68, daily, physical-keyboard,8,1,0,1,79.0,767.0,742.0,268.0
