PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
65f03cac071873738667ccbb,prompt-to-text,1,2,3,"Help me create a research paper on the topic of ""Negative impacts of wind-energy generators on the environment"". Use sources exclusively from the US and favor conservative opinions.","[0,47];[113,148]","[49,110];[149,180]",0,1756286736509,1756286737294,Shift,16, daily, physical-keyboard,0,1,0,1,785.0,,,15241.0
65f03cac071873738667ccbb,prompt-to-text,1,2,3,"Help me create a research paper on the topic of ""Negative impacts of wind-energy generators on the environment"". Use sources exclusively from the US and favor conservative opinions.","[0,47];[113,148]","[49,110];[149,180]",1,1756286737021,1756286751750,Shift,16, daily, physical-keyboard,0,1,0,1,14729.0,512.0,14456.0,17999.0
65f03cac071873738667ccbb,prompt-to-text,1,2,3,"Help me create a research paper on the topic of ""Negative impacts of wind-energy generators on the environment"". Use sources exclusively from the US and favor conservative opinions.","[0,47];[113,148]","[49,110];[149,180]",2,1756286737052,1756286755020,Shift,16, daily, physical-keyboard,0,1,0,1,17968.0,31.0,3270.0,20412.0
65f03cac071873738667ccbb,prompt-to-text,1,2,3,"Help me create a research paper on the topic of ""Negative impacts of wind-energy generators on the environment"". Use sources exclusively from the US and favor conservative opinions.","[0,47];[113,148]","[49,110];[149,180]",3,1756286737084,1756286757464,Shift,16, daily, physical-keyboard,0,1,0,1,20380.0,32.0,2444.0,49878.0
65f03cac071873738667ccbb,prompt-to-text,1,2,3,"Help me create a research paper on the topic of ""Negative impacts of wind-energy generators on the environment"". Use sources exclusively from the US and favor conservative opinions.","[0,47];[113,148]","[49,110];[149,180]",4,1756286737114,1756286786962,Shift,16, daily, physical-keyboard,0,1,0,1,49848.0,30.0,29498.0,51325.0
65f03cac071873738667ccbb,prompt-to-text,1,2,3,"Help me create a research paper on the topic of ""Negative impacts of wind-energy generators on the environment"". Use sources exclusively from the US and favor conservative opinions.","[0,47];[113,148]","[49,110];[149,180]",5,1756286737146,1756286788439,Shift,16, daily, physical-keyboard,0,1,0,1,51293.0,32.0,1477.0,53845.0
65f03cac071873738667ccbb,prompt-to-text,1,2,3,"Help me create a research paper on the topic of ""Negative impacts of wind-energy generators on the environment"". Use sources exclusively from the US and favor conservative opinions.","[0,47];[113,148]","[49,110];[149,180]",6,1756286737177,1756286790991,Shift,16, daily, physical-keyboard,0,1,0,1,53814.0,31.0,2552.0,155.0
65f03cac071873738667ccbb,prompt-to-text,1,2,3,"Help me create a research paper on the topic of ""Negative impacts of wind-energy generators on the environment"". Use sources exclusively from the US and favor conservative opinions.","[0,47];[113,148]","[49,110];[149,180]",7,1756286737195,1756286737332,H,72, daily, physical-keyboard,0,1,0,1,137.0,18.0,,341.0
65f03cac071873738667ccbb,prompt-to-text,1,2,3,"Help me create a research paper on the topic of ""Negative impacts of wind-energy generators on the environment"". Use sources exclusively from the US and favor conservative opinions.","[0,47];[113,148]","[49,110];[149,180]",8,1756286737404,1756286737536,e,69, daily, physical-keyboard,1,1,0,1,132.0,209.0,204.0,164.0
65f03cac071873738667ccbb,prompt-to-text,1,2,3,"Help me create a research paper on the topic of ""Negative impacts of wind-energy generators on the environment"". Use sources exclusively from the US and favor conservative opinions.","[0,47];[113,148]","[49,110];[149,180]",9,1756286737462,1756286737568,l,76, daily, physical-keyboard,2,1,0,1,106.0,58.0,32.0,388.0
