PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",0,1757010449696,1757010449921,CapsLock,20, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",1,1757010449779,1757010449923,C,67, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",2,1757010450110,1757010450280,r,82, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",3,1757010450217,1757010450429,e,69, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",4,1757010450389,1757010450492,a,65, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",5,1757010450584,1757010450710,t,84, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",6,1757010450700,1757010450851,e,69, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",7,1757010450768,1757010450879, ,32, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",8,1757010451424,1757010451551,a,65, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",9,1757010451512,1757010451611,n,78, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",10,1757010451727,1757010451822, ,32, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",11,1757010451969,1757010452076,i,73, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",12,1757010452201,1757010452280,m,77, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",13,1757010452413,1757010452508,a,65, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",14,1757010452733,1757010452864,g,71, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",15,1757010457861,1757010457977,e,69, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",16,1757010459180,1757010459375, ,32, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",17,1757010459817,1757010459953,o,79, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",18,1757010460017,1757010460129,f,70, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",19,1757010460594,1757010460736, ,32, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",20,1757010461608,1757010461720,h,72, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",21,1757010462211,1757010462415,o,79, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",22,1757010462616,1757010462771,w,87, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",23,1757010463545,1757010463692, ,32, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",24,1757010464727,1757010464862,t,84, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",25,1757010464942,1757010465065,h,72, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",26,1757010465530,1757010465628,Backspace,8, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",27,1757010465696,1757010465815,Backspace,8, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",28,1757010465975,1757010466090,n,78, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",29,1757010466112,1757010466253,e,69, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",30,1757010466216,1757010466387,w,87, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",31,1757010466595,1757010466698, ,32, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",32,1757010467047,1757010467145,y,89, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",33,1757010467135,1757010467250,e,69, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",34,1757010467375,1757010467542,a,65, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",35,1757010467551,1757010467704,r,82, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",36,1757010467687,1757010467846,s,83, weekly, physical-keyboard
667ed7eb53e109339bf80baa,prompt-to-image,0,1,7,"Create an image of how new years eve will be this year en Santiago, Chile, make it as realistic as possible, use the Entel Tower as point of reference, with fireworks and happy people celebrating","[0,107]","[109,150]",37,1757010467990,1757010468101, ,32, weekly, physical-keyboard
