PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",0,1757005552952,1757005553004,c,67, daily, physical-keyboard
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",1,1757005553147,1757005553261,r,82, daily, physical-keyboard
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",2,1757005553257,1757005553354,e,69, daily, physical-keyboard
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",3,1757005553344,1757005553444,a,65, daily, physical-keyboard
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",4,1757005553415,1757005553516,t,84, daily, physical-keyboard
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",5,1757005553505,1757005553616,e,69, daily, physical-keyboard
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",6,1757005553662,1757005553747, ,32, daily, physical-keyboard
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",7,1757005553774,1757005553846,a,65, daily, physical-keyboard
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",8,1757005553922,1757005554029,n,78, daily, physical-keyboard
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",9,1757005554031,1757005554143, ,32, daily, physical-keyboard
57c357770e6a1f00015f6038,image-to-prompt,0,0,4,"create an image of two people working in a light and airy office space. There are big windows in front of them and they are facing towards the windows. A man should be on the left and a woman on the right. Loft style, modern office.","[19,29];[82,93];[152,204]","[206,216]",10,1757005554154,1757005554224,i,73, daily, physical-keyboard
