PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",0,1757007510402,1757007510600,p,80, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",1,1757007510563,1757007510659,h,72, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",2,1757007511266,1757007511370,o,79, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",3,1757007511460,1757007511552,t,84, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",4,1757007511570,1757007511662,o,79, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",5,1757007511774,1757007511840,g,71, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",6,1757007511968,1757007512070,r,82, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",7,1757007512043,1757007512174,a,65, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",8,1757007512269,1757007512416,p,80, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",9,1757007512378,1757007512457,h,72, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",10,1757007587749,1757007587894, ,32, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",11,1757007588163,1757007588301,t,84, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",12,1757007588259,1757007588379,w,87, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",13,1757007589449,1757007589744,Control,17, rarely, physical-keyboard
5e5ce9165cd2ad4c23019550,image-to-prompt,0,0,5,"photograph, two people in a spacious office setting, seated at their desks, photographed from behind while working on their computers. A male on the left, red hair and a denim jacket, on the right a woman with black hair. Soft, white lighting coming from the windows, illuminating the big office room as well as the couple","[0,10];[12,51];[76,100];[135,221]","[268,322]",14,1757007589554,1757007589666,Backspace,8, rarely, physical-keyboard
