PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
5fb2d087a956be967181e2d1,prompt-to-image,0,6,4,Create an image of a anime character. The character is a girl with long purple hair. She is wearing a white dress and she is smiling with her eyes closed.,"[55,83];[85,114]","[0,36];[118,153]",0,1757012093579,1757012093928,Shift,16, monthly, physical-keyboard
5fb2d087a956be967181e2d1,prompt-to-image,0,6,4,Create an image of a anime character. The character is a girl with long purple hair. She is wearing a white dress and she is smiling with her eyes closed.,"[55,83];[85,114]","[0,36];[118,153]",1,1757012093853,1757012093944,C,67, monthly, physical-keyboard
5fb2d087a956be967181e2d1,prompt-to-image,0,6,4,Create an image of a anime character. The character is a girl with long purple hair. She is wearing a white dress and she is smiling with her eyes closed.,"[55,83];[85,114]","[0,36];[118,153]",2,1757012094194,1757012094292,r,82, monthly, physical-keyboard
5fb2d087a956be967181e2d1,prompt-to-image,0,6,4,Create an image of a anime character. The character is a girl with long purple hair. She is wearing a white dress and she is smiling with her eyes closed.,"[55,83];[85,114]","[0,36];[118,153]",3,1757012094394,1757012094530,e,69, monthly, physical-keyboard
5fb2d087a956be967181e2d1,prompt-to-image,0,6,4,Create an image of a anime character. The character is a girl with long purple hair. She is wearing a white dress and she is smiling with her eyes closed.,"[55,83];[85,114]","[0,36];[118,153]",4,1757012094842,1757012094966,a,65, monthly, physical-keyboard
5fb2d087a956be967181e2d1,prompt-to-image,0,6,4,Create an image of a anime character. The character is a girl with long purple hair. She is wearing a white dress and she is smiling with her eyes closed.,"[55,83];[85,114]","[0,36];[118,153]",5,1757012095007,1757012095094,t,84, monthly, physical-keyboard
5fb2d087a956be967181e2d1,prompt-to-image,0,6,4,Create an image of a anime character. The character is a girl with long purple hair. She is wearing a white dress and she is smiling with her eyes closed.,"[55,83];[85,114]","[0,36];[118,153]",6,1757012095236,1757012095525,e,69, monthly, physical-keyboard
5fb2d087a956be967181e2d1,prompt-to-image,0,6,4,Create an image of a anime character. The character is a girl with long purple hair. She is wearing a white dress and she is smiling with her eyes closed.,"[55,83];[85,114]","[0,36];[118,153]",7,1757012095429,1757012095621, ,32, monthly, physical-keyboard
5fb2d087a956be967181e2d1,prompt-to-image,0,6,4,Create an image of a anime character. The character is a girl with long purple hair. She is wearing a white dress and she is smiling with her eyes closed.,"[55,83];[85,114]","[0,36];[118,153]",8,1757012095936,1757012096061,a,65, monthly, physical-keyboard
5fb2d087a956be967181e2d1,prompt-to-image,0,6,4,Create an image of a anime character. The character is a girl with long purple hair. She is wearing a white dress and she is smiling with her eyes closed.,"[55,83];[85,114]","[0,36];[118,153]",9,1757012096557,1757012096680,n,78, monthly, physical-keyboard
