PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
6713ff833df413a8e1d83bf8,prompt-to-image,0,5,5,a wild forewst full of apex preadators and hyper carnivores from all around the world. There should be mostly poisonous plants and venomous animals. There should also be 3 suns and 2 moons in the sky.The forest is fullof magic unseen by the human eye.,"[15,148]","[0,14]",0,1756995078058,1756995078290,Shift,16, rarely, physical-keyboard
6713ff833df413a8e1d83bf8,prompt-to-image,0,5,5,a wild forewst full of apex preadators and hyper carnivores from all around the world. There should be mostly poisonous plants and venomous animals. There should also be 3 suns and 2 moons in the sky.The forest is fullof magic unseen by the human eye.,"[15,148]","[0,14]",1,1756995078291,1756995078362,a,65, rarely, physical-keyboard
6713ff833df413a8e1d83bf8,prompt-to-image,0,5,5,a wild forewst full of apex preadators and hyper carnivores from all around the world. There should be mostly poisonous plants and venomous animals. There should also be 3 suns and 2 moons in the sky.The forest is fullof magic unseen by the human eye.,"[15,148]","[0,14]",2,1756995078426,1756995078506, ,32, rarely, physical-keyboard
6713ff833df413a8e1d83bf8,prompt-to-image,0,5,5,a wild forewst full of apex preadators and hyper carnivores from all around the world. There should be mostly poisonous plants and venomous animals. There should also be 3 suns and 2 moons in the sky.The forest is fullof magic unseen by the human eye.,"[15,148]","[0,14]",3,1756995078562,1756995078666,w,87, rarely, physical-keyboard
6713ff833df413a8e1d83bf8,prompt-to-image,0,5,5,a wild forewst full of apex preadators and hyper carnivores from all around the world. There should be mostly poisonous plants and venomous animals. There should also be 3 suns and 2 moons in the sky.The forest is fullof magic unseen by the human eye.,"[15,148]","[0,14]",4,1756995078738,1756995078818,i,73, rarely, physical-keyboard
6713ff833df413a8e1d83bf8,prompt-to-image,0,5,5,a wild forewst full of apex preadators and hyper carnivores from all around the world. There should be mostly poisonous plants and venomous animals. There should also be 3 suns and 2 moons in the sky.The forest is fullof magic unseen by the human eye.,"[15,148]","[0,14]",5,1756995078914,1756995079002,l,76, rarely, physical-keyboard
6713ff833df413a8e1d83bf8,prompt-to-image,0,5,5,a wild forewst full of apex preadators and hyper carnivores from all around the world. There should be mostly poisonous plants and venomous animals. There should also be 3 suns and 2 moons in the sky.The forest is fullof magic unseen by the human eye.,"[15,148]","[0,14]",6,1756995079090,1756995079178,d,68, rarely, physical-keyboard
6713ff833df413a8e1d83bf8,prompt-to-image,0,5,5,a wild forewst full of apex preadators and hyper carnivores from all around the world. There should be mostly poisonous plants and venomous animals. There should also be 3 suns and 2 moons in the sky.The forest is fullof magic unseen by the human eye.,"[15,148]","[0,14]",7,1756995079210,1756995079290, ,32, rarely, physical-keyboard
6713ff833df413a8e1d83bf8,prompt-to-image,0,5,5,a wild forewst full of apex preadators and hyper carnivores from all around the world. There should be mostly poisonous plants and venomous animals. There should also be 3 suns and 2 moons in the sky.The forest is fullof magic unseen by the human eye.,"[15,148]","[0,14]",8,1756995079362,1756995079458,f,70, rarely, physical-keyboard
6713ff833df413a8e1d83bf8,prompt-to-image,0,5,5,a wild forewst full of apex preadators and hyper carnivores from all around the world. There should be mostly poisonous plants and venomous animals. There should also be 3 suns and 2 moons in the sky.The forest is fullof magic unseen by the human eye.,"[15,148]","[0,14]",9,1756995079458,1756995079530,o,79, rarely, physical-keyboard
